video_id_and_cpn,codecs,dims_and_frames,bandwidth_kbps,buffer_health_seconds,date,drm_style,drm,debug_info,extra_debug_info,bandwidth_style,network_activity_style,network_activity_bytes,shader_info_style,playback_categories,volume,resolution,color,color_style,live_mode_style,live_latency_style,playback_categories_style,bandwidth_samples,network_activity_samples,live_latency_samples,buffer_health_samples,cotn_and_local_media_style,release_style,extra_debug_info_style,playback_fraction,current_time
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / -,0 Kbps,0.00 s,Fri Sep 22 2023 10:54:12 GMT-0700 (Pacific Daylight Time),display:none,,s:49 t:0.00 b:  pl_i:944,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),0x0@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0,0.0
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / -,0 Kbps,0.00 s,Fri Sep 22 2023 10:54:12 GMT-0700 (Pacific Daylight Time),display:none,,s:49 t:0.00 b:  pl_i:944,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),0x0@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0,0.0
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / 0 dropped of 7,43643 Kbps,0.00 s,Fri Sep 22 2023 10:54:12 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:0.14 b:0.000-9.720  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.014142275364069,0.143482
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / 0 dropped of 13,40746 Kbps,9.57 s,Fri Sep 22 2023 10:54:13 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:0.38 b:0.000-18.901  pl_i:944 pbs:1309,,,,1183 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0275003237300687,0.384141
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / 0 dropped of 19,40536 Kbps,18.50 s,Fri Sep 22 2023 10:54:13 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:0.63 b:0.000-18.901  pl_i:944 pbs:1309,,,,557 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[5188601],[570409],[None],[18.497121810913086],display:none,display:none,display:none,0.0275003237300687,0.633108
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / 0 dropped of 25,40536 Kbps,18.25 s,Fri Sep 22 2023 10:54:13 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:0.89 b:0.000-18.901  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0275003237300687,0.888207
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / 0 dropped of 31,40536 Kbps,17.99 s,Fri Sep 22 2023 10:54:13 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:1.14 b:0.000-18.901  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[5188601],[0],[None],[17.99408721923828],display:none,display:none,display:none,0.0275003237300687,1.13808
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / 0 dropped of 38,40536 Kbps,17.74 s,Fri Sep 22 2023 10:54:14 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:1.39 b:0.000-18.901  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0275003237300687,1.387254
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / 0 dropped of 44,40536 Kbps,17.48 s,Fri Sep 22 2023 10:54:14 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:1.64 b:0.000-18.901  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[5188601],[0],[None],[17.482328414916992],display:none,display:none,display:none,0.0275003237300687,1.640772
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / 0 dropped of 50,40536 Kbps,17.23 s,Fri Sep 22 2023 10:54:14 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:1.88 b:0.000-18.901  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0275003237300687,1.884119
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),1280x720 / 0 dropped of 61,40536 Kbps,16.97 s,Fri Sep 22 2023 10:54:14 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:2.30 b:0.000-18.901  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 1280x720@25,bt709 / bt709,,display:none,display:none,display:none,[5188601],[0],[None],[16.973493576049805],display:none,display:none,display:none,0.0275003237300687,2.304762
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 63,40536 Kbps,16.60 s,Fri Sep 22 2023 10:54:15 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:2.38 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0436504530038512,2.383763
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 69,40047 Kbps,27.44 s,Fri Sep 22 2023 10:54:15 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:2.63 b:0.000-30.001  pl_i:944 pbs:1309,,,,185 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[188961],[None],[27.444520950317383],display:none,display:none,display:none,0.0436504530038512,2.631633
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 75,40047 Kbps,27.19 s,Fri Sep 22 2023 10:54:15 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:2.89 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0436504530038512,2.887224
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 81,40047 Kbps,26.94 s,Fri Sep 22 2023 10:54:15 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:3.13 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[26.938066482543945],display:none,display:none,display:none,0.0436504530038512,3.134902
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 88,40047 Kbps,26.68 s,Fri Sep 22 2023 10:54:16 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:3.38 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0436504530038512,3.382562
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 94,40047 Kbps,26.43 s,Fri Sep 22 2023 10:54:16 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:3.64 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[26.426523208618164],display:none,display:none,display:none,0.0436504530038512,3.638602
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 100,40047 Kbps,26.17 s,Fri Sep 22 2023 10:54:16 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:3.88 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0436504530038512,3.883862
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 106,40047 Kbps,25.91 s,Fri Sep 22 2023 10:54:16 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:4.13 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[25.914445877075195],display:none,display:none,display:none,0.0436504530038512,4.134683
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 113,40047 Kbps,25.66 s,Fri Sep 22 2023 10:54:17 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:4.38 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0436504530038512,4.382552
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 119,40047 Kbps,25.40 s,Fri Sep 22 2023 10:54:17 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:4.63 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[25.39533233642578],display:none,display:none,display:none,0.0436504530038512,4.630715
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 125,40047 Kbps,25.14 s,Fri Sep 22 2023 10:54:17 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:4.89 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0436504530038512,4.886676
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 131,40047 Kbps,24.88 s,Fri Sep 22 2023 10:54:17 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:5.13 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[24.88236427307129],display:none,display:none,display:none,0.0436504530038512,5.1347
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 138,40047 Kbps,24.63 s,Fri Sep 22 2023 10:54:18 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:5.38 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0436504530038512,5.383203
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 144,40047 Kbps,24.37 s,Fri Sep 22 2023 10:54:18 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:5.63 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[24.37050437927246],display:none,display:none,display:none,0.0436504530038512,5.630601
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 150,40047 Kbps,24.37 s,Fri Sep 22 2023 10:54:18 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:5.88 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0436504530038512,5.880871
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 156,40047 Kbps,24.12 s,Fri Sep 22 2023 10:54:18 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:6.13 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[24.11959457397461],display:none,display:none,display:none,0.0436504530038512,6.134465
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 163,40047 Kbps,23.87 s,Fri Sep 22 2023 10:54:19 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:6.39 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[],[],[],[],display:none,display:none,display:none,0.0436504530038512,6.386217
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 169,40047 Kbps,23.61 s,Fri Sep 22 2023 10:54:19 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:6.64 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[23.6141357421875],display:none,display:none,display:none,0.0436504530038512,6.63849
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 175,40047 Kbps,23.36 s,Fri Sep 22 2023 10:54:19 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:6.89 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[23.361801147460938],display:none,display:none,display:none,0.0436504530038512,6.886345
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 181,40047 Kbps,23.11 s,Fri Sep 22 2023 10:54:19 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:7.13 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[23.110523223876953],display:none,display:none,display:none,0.0436504530038512,7.134356
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 188,40047 Kbps,22.86 s,Fri Sep 22 2023 10:54:20 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:7.38 b:0.000-30.001  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[22.858657836914062],display:none,display:none,display:none,0.0436504530038512,7.382416
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 194,40047 Kbps,22.61 s,Fri Sep 22 2023 10:54:20 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:7.64 b:0.000-31.240  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5126018],[0],[None],[22.607324600219727],display:none,display:none,display:none,0.0454531566227897,7.638423
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 0 dropped of 200,40649 Kbps,23.59 s,Fri Sep 22 2023 10:54:20 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:7.89 b:0.000-31.240  pl_i:944 pbs:1309,,,,326 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5203078],[333600],[None],[23.59357261657715],display:none,display:none,display:none,0.0454531566227897,7.886501
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 1 dropped of 205,40649 Kbps,23.34 s,Fri Sep 22 2023 10:54:20 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:8.13 b:0.000-31.240  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5203078],[0],[None],[23.342140197753906],display:none,display:none,display:none,0.0454531566227897,8.133642
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 5 dropped of 212,40649 Kbps,23.09 s,Fri Sep 22 2023 10:54:21 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:8.38 b:0.000-31.240  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5203078],[0],[None],[23.090042114257812],display:none,display:none,display:none,0.0454531566227897,8.382578
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 7 dropped of 219,40649 Kbps,22.84 s,Fri Sep 22 2023 10:54:21 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:8.63 b:0.000-31.240  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5203078],[0],[None],[22.83635139465332],display:none,display:none,display:none,0.0454531566227897,8.63086
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 7 dropped of 225,40439 Kbps,22.59 s,Fri Sep 22 2023 10:54:21 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:8.89 b:0.000-37.520  pl_i:944 pbs:1309,,,,86 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5176143],[88132],[None],[22.585569381713867],display:none,display:none,display:none,0.0545903468785874,8.886494
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 7 dropped of 232,39827 Kbps,28.61 s,Fri Sep 22 2023 10:54:21 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:9.13 b:0.000-37.520  pl_i:944 pbs:1309,,,,76 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5097833],[78126],[None],[28.60958480834961],display:none,display:none,display:none,0.0545903468785874,9.13499
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 7 dropped of 238,39827 Kbps,28.35 s,Fri Sep 22 2023 10:54:22 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:9.38 b:0.000-37.520  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5097833],[0],[None],[28.35358428955078],display:none,display:none,display:none,0.0545903468785874,9.382455
tKydpb0z6i0 / DNAJ HHVD YJJ1,av01.0.05M.08 (398) / opus (251),870x489 / 7 dropped of 244,39827 Kbps,28.10 s,Fri Sep 22 2023 10:54:22 GMT-0700 (Pacific Daylight Time),display:none,,s:8 t:9.63 b:0.000-37.520  pl_i:944 pbs:1309,,,,0 KB,display:none,,100% / 100% (content loudness -9.4dB),1280x720@25 / 854x480@25,bt709 / bt709,,display:none,display:none,display:none,[5097833],[0],[None],[28.09754180908203],display:none,display:none,display:none,0.0545903468785874,9.633457
